net,length_um
pll.ringosc.c\[0\],11.2
soc.core.dbg_uart_rx_rx_d,11.2
soc.core.interface3_bank_bus_dat_r\[23\],11.2
soc.core.multiregimpl59_regs0,11.2
net156,11.2
net158,11.2
net190,11.2
net310,11.2
net350,11.2
net351,11.2
net352,11.2
net371,11.2
soc.core.storage\[3\]\[7\],10.93
soc.core.storage\[6\]\[6\],10.93
soc.core.storage_1\[9\]\[4\],10.93
_14346_,10.88
clock_ctrl.divider2.odd_0.old_N\[1\],10.88
_04968_,10.74
_07828_,10.74
_12314_,10.74
_14946_,10.74
pll.ringosc.dstage\[3\].id.d2,10.74
soc.core.dbg_uart_count\[9\],10.74
_00668_,10.69
_00921_,10.69
_00948_,10.69
_01048_,10.69
_01210_,10.69
_01243_,10.69
_01247_,10.69
_01263_,10.69
_01403_,10.69
_01575_,10.69
_01589_,10.69
_01673_,10.69
_01846_,10.69
_01903_,10.69
_02007_,10.69
_02028_,10.69
_02075_,10.69
_02133_,10.69
_02218_,10.69
_02488_,10.69
_02647_,10.69
_02862_,10.69
_02940_,10.69
_03059_,10.69
_03168_,10.69
_03251_,10.69
_03253_,10.69
_03311_,10.69
_03318_,10.69
_03394_,10.69
_03428_,10.69
_03525_,10.69
_03535_,10.69
_03554_,10.69
_03579_,10.69
_03605_,10.69
_03744_,10.69
_03915_,10.69
_04006_,10.69
_04056_,10.69
_04342_,10.69
_04361_,10.69
_04453_,10.69
_04601_,10.69
_04658_,10.69
_05076_,10.69
_05334_,10.69
_05453_,10.69
_05685_,10.69
_05756_,10.69
_05758_,10.69
_06315_,10.69
_06486_,10.69
_06587_,10.69
_06808_,10.69
_06948_,10.69
_07094_,10.69
_07506_,10.69
_07547_,10.69
_07557_,10.69
_07579_,10.69
_07625_,10.69
_07672_,10.69
_07782_,10.69
_07946_,10.69
_08233_,10.69
_08580_,10.69
_08817_,10.69
_09159_,10.69
_09217_,10.69
_09240_,10.69
_09779_,10.69
_10318_,10.69
_10714_,10.69
_10840_,10.69
_10922_,10.69
_11065_,10.69
_11171_,10.69
_11310_,10.69
_11577_,10.69
_11588_,10.69
_11591_,10.69
_12170_,10.69
_12595_,10.69
_12710_,10.69
_12827_,10.69
_13148_,10.69
_13332_,10.69
_13460_,10.69
_13828_,10.69
_13903_,10.69
_13966_,10.69
_13995_,10.69
_14197_,10.69
_14466_,10.69
_14565_,10.69
_14767_,10.69
_14991_,10.69
_15804_,10.69
_16183_,10.69
_16186_,10.69
_16206_,10.69
_16210_,10.69
_16375_,10.69
_16404_,10.69
gpio_control_in_1\[3\].gpio_oe_override,10.69
gpio_control_in_2\[2\].gpio_slew_sel,10.69
mgmt_buffers.la_data_in_enable\[16\],10.69
mgmt_buffers.la_data_in_mprj_bar\[18\],10.69
pll.ringosc.dstage\[10\].id.trim1b,10.69
pll.ringosc.dstage\[1\].id.d0,10.69
soc.core.gpioin3_gpioin3_in_pads_n_d,10.69
soc.core.mgmtsoc_value\[23\],10.69
soc.core.multiregimpl66_regs0,10.69
soc.core.storage\[15\]\[1\],10.69
soc.core.storage\[5\]\[5\],10.69
net77,10.69
net262,10.69
net1944,10.69
net1981,10.69
_00119_,10.64
_00120_,10.64
_00464_,10.64
_00469_,10.64
_00530_,10.64
_00562_,10.64
_00661_,10.64
_00786_,10.64
_00915_,10.64
_01002_,10.64
_01046_,10.64
_01272_,10.64
_01307_,10.64
_01328_,10.64
_01564_,10.64
_02033_,10.64
_02044_,10.64
_02150_,10.64
_02158_,10.64
_02173_,10.64
_02262_,10.64
_02274_,10.64
_02535_,10.64
_02552_,10.64
_02640_,10.64
_02844_,10.64
_02859_,10.64
_02894_,10.64
_02928_,10.64
_02996_,10.64
_03009_,10.64
_03065_,10.64
_03067_,10.64
_03068_,10.64
_03135_,10.64
_03140_,10.64
_03279_,10.64
_03372_,10.64
_03450_,10.64
_03543_,10.64
_03607_,10.64
_03646_,10.64
_03709_,10.64
_03757_,10.64
_03954_,10.64
_04060_,10.64
_04110_,10.64
_04139_,10.64
_04369_,10.64
_04417_,10.64
_04582_,10.64
_04672_,10.64
_04714_,10.64
_04753_,10.64
_04762_,10.64
_04893_,10.64
_05028_,10.64
_05309_,10.64
_05643_,10.64
_05694_,10.64
_05774_,10.64
_05868_,10.64
_05956_,10.64
_06101_,10.64
_06195_,10.64
_06282_,10.64
_06418_,10.64
_06421_,10.64
_06463_,10.64
_06482_,10.64
_06619_,10.64
_06683_,10.64
_06690_,10.64
_06747_,10.64
_06760_,10.64
_06785_,10.64
_06957_,10.64
_07064_,10.64
_07099_,10.64
_07203_,10.64
_07211_,10.64
_07353_,10.64
_07375_,10.64
_07395_,10.64
_07409_,10.64
_07563_,10.64
_07619_,10.64
_07626_,10.64
_07705_,10.64
_07736_,10.64
_07744_,10.64
_07754_,10.64
_07882_,10.64
_07914_,10.64
_07982_,10.64
_08156_,10.64
_08159_,10.64
_08189_,10.64
_08202_,10.64
_08235_,10.64
_08245_,10.64
_08297_,10.64
_08341_,10.64
_08663_,10.64
_08765_,10.64
_08939_,10.64
_08967_,10.64
_09017_,10.64
_09515_,10.64
_09597_,10.64
_09608_,10.64
_09655_,10.64
_10013_,10.64
_10103_,10.64
_10135_,10.64
_10143_,10.64
_10169_,10.64
_10239_,10.64
_10454_,10.64
_10574_,10.64
_10612_,10.64
_10698_,10.64
_10716_,10.64
_10942_,10.64
_10960_,10.64
_11357_,10.64
_11657_,10.64
_11731_,10.64
_11870_,10.64
_12014_,10.64
_12113_,10.64
_12281_,10.64
_12378_,10.64
_12450_,10.64
_12506_,10.64
_12629_,10.64
_12687_,10.64
_12752_,10.64
_12771_,10.64
_12816_,10.64
_12872_,10.64
_13150_,10.64
_13320_,10.64
_13323_,10.64
_13422_,10.64
_13433_,10.64
_13478_,10.64
_13479_,10.64
_13553_,10.64
_13564_,10.64
_13635_,10.64
_13641_,10.64
_13723_,10.64
_13782_,10.64
_13791_,10.64
_13819_,10.64
_13890_,10.64
_14017_,10.64
_14127_,10.64
_14171_,10.64
_14235_,10.64
_14246_,10.64
_14485_,10.64
_14818_,10.64
_14832_,10.64
_14921_,10.64
_15039_,10.64
_15183_,10.64
_15341_,10.64
_15440_,10.64
_15534_,10.64
_15671_,10.64
_15763_,10.64
_15992_,10.64
_16006_,10.64
_16174_,10.64
_16248_,10.64
_16299_,10.64
_16360_,10.64
_16448_,10.64
_16452_,10.64
clock_ctrl.ext_clk_syncd,10.64
gpio_control_bidir_2\[2\].gpio_outen,10.64
pll.itrim\[24\],10.64
pll.ringosc.dstage\[1\].id.out,10.64
pll.ringosc.dstage\[6\].id.trim1b,10.64
pll.ringosc.dstage\[8\].id.out,10.64
soc.core.VexRiscv.CsrPlugin_exceptionPendings_0,10.64
soc.core.mgmtsoc_value\[12\],10.64
_15205_,10.37
soc.core.dbg_uart_rx_phase\[10\],10.37
soc.core.mgmtsoc_scratch_storage\[5\],10.37
soc.core.spi_master_cs_storage\[13\],10.37
soc.core.storage\[14\]\[7\],10.37
_00093_,10.18
_00175_,10.18
_00465_,10.18
_00829_,10.18
_07666_,10.18
_09557_,10.18
_10431_,10.18
_11000_,10.18
_11664_,10.18
_13226_,10.18
_14284_,10.18
_15170_,10.18
_15185_,10.18
_15319_,10.18
_15765_,10.18
_15906_,10.18
_15962_,10.18
_16194_,10.18
_16394_,10.18
gpio_control_bidir_1\[1\].gpio_schmitt_sel,10.18
gpio_control_in_1a\[1\].pad_gpio_outen,10.18
mgmt_buffers.la_data_in_enable\[29\],10.18
soc.core.VexRiscv.CsrPlugin_mtvec_base\[7\],10.18
soc.core.dbg_uart_tx_data\[2\],10.18
soc.core.storage_1\[5\]\[5\],10.18
_00108_,10.13
_00547_,10.13
_00684_,10.13
_00746_,10.13
_00941_,10.13
_00971_,10.13
_00975_,10.13
_01067_,10.13
_01071_,10.13
_01096_,10.13
_01383_,10.13
_01396_,10.13
_01627_,10.13
_01663_,10.13
_01686_,10.13
_01873_,10.13
_01996_,10.13
_02068_,10.13
_02211_,10.13
_02229_,10.13
_02336_,10.13
_02362_,10.13
_02543_,10.13
_02591_,10.13
_02665_,10.13
_02717_,10.13
_02729_,10.13
_02898_,10.13
_03260_,10.13
_03267_,10.13
_03378_,10.13
_03381_,10.13
_03383_,10.13
_03430_,10.13
_03434_,10.13
_03551_,10.13
_03626_,10.13
_03667_,10.13
_03681_,10.13
_03692_,10.13
_04039_,10.13
_04048_,10.13
_04161_,10.13
_04227_,10.13
_04354_,10.13
_04493_,10.13
_04572_,10.13
_04586_,10.13
_04603_,10.13
_04755_,10.13
_04960_,10.13
_05110_,10.13
_05604_,10.13
_05625_,10.13
_06187_,10.13
_06257_,10.13
_06273_,10.13
_06305_,10.13
_06764_,10.13
_06805_,10.13
_06907_,10.13
_07042_,10.13
_07200_,10.13
_07398_,10.13
_07497_,10.13
_07531_,10.13
_07646_,10.13
_07668_,10.13
_07797_,10.13
_07842_,10.13
_07875_,10.13
_07896_,10.13
_07935_,10.13
_08010_,10.13
_08123_,10.13
_08153_,10.13
_08200_,10.13
_08314_,10.13
_08323_,10.13
_08371_,10.13
_08637_,10.13
_08806_,10.13
_09147_,10.13
_09397_,10.13
_09462_,10.13
_10224_,10.13
_10326_,10.13
_10750_,10.13
_10827_,10.13
_10828_,10.13
_10893_,10.13
_11055_,10.13
_11094_,10.13
_11499_,10.13
_11536_,10.13
_11971_,10.13
_12259_,10.13
_12535_,10.13
_12639_,10.13
_13209_,10.13
_13249_,10.13
_13317_,10.13
_13448_,10.13
_13542_,10.13
_13569_,10.13
_13634_,10.13
_13703_,10.13
_13848_,10.13
_13864_,10.13
_13992_,10.13
_14315_,10.13
_14372_,10.13
_14384_,10.13
_14556_,10.13
_14626_,10.13
_14990_,10.13
_15029_,10.13
_15089_,10.13
_15298_,10.13
_15340_,10.13
_15364_,10.13
_15434_,10.13
_15614_,10.13
_15845_,10.13
_16039_,10.13
_16132_,10.13
_16393_,10.13
_16423_,10.13
mgmt_buffers.la_data_in_mprj\[60\],10.13
pll.itrim\[18\],10.13
pll.ringosc.dstage\[11\].id.d2,10.13
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[4\]\[3\],10.13
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[5\]\[24\],10.13
soc.core.dbg_uart_tx_phase\[5\],10.13
soc.core.gpioin4_gpioin4_in_pads_n_d,10.13
soc.core.multiregimpl43_regs1,10.13
soc.core.multiregimpl46_regs0,10.13
soc.core.storage_1\[7\]\[6\],10.13
net2037,10.13
net2157,10.13
net2160,10.13
net2183,10.13
net2483,10.13
_00079_,10.08
_00100_,10.08
_00145_,10.08
_00453_,10.08
_00612_,10.08
_00621_,10.08
_00653_,10.08
_00665_,10.08
_00907_,10.08
_01269_,10.08
_01374_,10.08
_01445_,10.08
_01541_,10.08
_01883_,10.08
_02050_,10.08
_02313_,10.08
_02332_,10.08
_02379_,10.08
_02495_,10.08
_02520_,10.08
_02631_,10.08
_03123_,10.08
_03313_,10.08
_04090_,10.08
_04158_,10.08
_04172_,10.08
_04250_,10.08
_04307_,10.08
_04382_,10.08
_04386_,10.08
_04437_,10.08
_04460_,10.08
_04629_,10.08
_04630_,10.08
_04643_,10.08
_04859_,10.08
_04916_,10.08
_05039_,10.08
_05078_,10.08
_05444_,10.08
_05691_,10.08
_05831_,10.08
_06024_,10.08
_06046_,10.08
_06245_,10.08
_06330_,10.08
_06369_,10.08
_06578_,10.08
_06603_,10.08
_06661_,10.08
_06670_,10.08
_06730_,10.08
_07110_,10.08
_07179_,10.08
_07415_,10.08
_07471_,10.08
_07562_,10.08
_07693_,10.08
_07707_,10.08
_07709_,10.08
_07821_,10.08
_07897_,10.08
_08039_,10.08
_08258_,10.08
_08287_,10.08
_09216_,10.08
_09326_,10.08
_09492_,10.08
_09546_,10.08
_10057_,10.08
_10337_,10.08
_10631_,10.08
_10721_,10.08
_10762_,10.08
_10802_,10.08
_10843_,10.08
_10912_,10.08
_11241_,10.08
_11350_,10.08
_11385_,10.08
_11475_,10.08
_11554_,10.08
_11669_,10.08
_11697_,10.08
_11733_,10.08
_11918_,10.08
_12022_,10.08
_12169_,10.08
_12256_,10.08
_12348_,10.08
_12400_,10.08
_12557_,10.08
_12627_,10.08
_13094_,10.08
_13222_,10.08
_13274_,10.08
_13297_,10.08
_13371_,10.08
_13477_,10.08
_13610_,10.08
_14149_,10.08
_14599_,10.08
_14663_,10.08
_15028_,10.08
_15118_,10.08
_15299_,10.08
_15410_,10.08
_15750_,10.08
_15821_,10.08
_15924_,10.08
_15999_,10.08
_16123_,10.08
_16153_,10.08
_16203_,10.08
_16363_,10.08
_16386_,10.08
clock_ctrl.reset_delay\[1\],10.08
net1855,10.08
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[17\],10.08
soc.core.VexRiscv.memory_to_writeBack_REGFILE_WRITE_DATA\[22\],10.08
soc.core.multiregimpl62_regs0,10.08
soc.core.storage_1\[11\]\[3\],10.08
soc.core.storage_1\[15\]\[3\],10.08
_14161_,9.81
_15162_,9.81
soc.core.storage\[5\]\[0\],9.81
_06096_,9.62
_06850_,9.62
_08825_,9.62
_10945_,9.62
_11159_,9.62
_13311_,9.62
_13388_,9.62
_13617_,9.62
_14359_,9.62
_16108_,9.62
_16171_,9.62
_16234_,9.62
_16359_,9.62
_16389_,9.62
mgmt_buffers.la_data_in_enable\[56\],9.62
mgmt_buffers.la_data_in_mprj_bar\[42\],9.62
mgmt_buffers.la_data_in_mprj_bar\[50\],9.62
_00168_,9.57
_00215_,9.57
_00242_,9.57
_00244_,9.57
_00349_,9.57
_00431_,9.57
_00501_,9.57
_00730_,9.57
_00892_,9.57
_00903_,9.57
_00932_,9.57
_00953_,9.57
_00974_,9.57
_00982_,9.57
_01000_,9.57
_01095_,9.57
_01107_,9.57
_01213_,9.57
_01356_,9.57
_01470_,9.57
_01717_,9.57
_01727_,9.57
_01834_,9.57
_01874_,9.57
_01878_,9.57
_01949_,9.57
_01951_,9.57
_02024_,9.57
_02061_,9.57
_02122_,9.57
_02294_,9.57
_02335_,9.57
_02553_,9.57
_02823_,9.57
_02826_,9.57
_02959_,9.57
_02967_,9.57
_03148_,9.57
_03159_,9.57
_03252_,9.57
_03463_,9.57
_03538_,9.57
_03575_,9.57
_03990_,9.57
_04025_,9.57
_04140_,9.57
_04285_,9.57
_04309_,9.57
_04312_,9.57
_04335_,9.57
_04374_,9.57
_04503_,9.57
_04505_,9.57
_04578_,9.57
_04580_,9.57
_04618_,9.57
_04716_,9.57
_04748_,9.57
_04781_,9.57
_04854_,9.57
_05317_,9.57
_05361_,9.57
_05874_,9.57
_06234_,9.57
_06254_,9.57
_06493_,9.57
_06586_,9.57
_06625_,9.57
_06713_,9.57
_07096_,9.57
_07421_,9.57
_07595_,9.57
_07984_,9.57
_08136_,9.57
_08339_,9.57
_08492_,9.57
_08723_,9.57
_08796_,9.57
_08991_,9.57
_09337_,9.57
_09340_,9.57
_09352_,9.57
_09731_,9.57
_10363_,9.57
_10491_,9.57
_10501_,9.57
_10551_,9.57
_10581_,9.57
_10761_,9.57
_10968_,9.57
_11002_,9.57
_11019_,9.57
_11031_,9.57
_11283_,9.57
_11369_,9.57
_11388_,9.57
_11525_,9.57
_11576_,9.57
_11676_,9.57
_11729_,9.57
_11903_,9.57
_11985_,9.57
_12031_,9.57
_12067_,9.57
_12150_,9.57
_12228_,9.57
_12480_,9.57
_12493_,9.57
_12549_,9.57
_12591_,9.57
_12689_,9.57
_12903_,9.57
_12925_,9.57
_13112_,9.57
_13232_,9.57
_13293_,9.57
_13326_,9.57
_13327_,9.57
_13488_,9.57
_13496_,9.57
_13690_,9.57
_13880_,9.57
_13913_,9.57
_13959_,9.57
_14445_,9.57
_14602_,9.57
_14773_,9.57
_14879_,9.57
_14897_,9.57
_14985_,9.57
_15288_,9.57
_15680_,9.57
_15930_,9.57
_15938_,9.57
_16121_,9.57
_16134_,9.57
_16169_,9.57
_16279_,9.57
_16317_,9.57
net1825,9.57
gpio_control_in_1\[1\].gpio_oe_override,9.57
gpio_control_in_1\[7\].gpio_slew_sel,9.57
gpio_control_in_2\[6\].pad_gpio_out,9.57
mgmt_buffers.la_data_in_enable\[18\],9.57
mgmt_buffers.la_data_in_enable\[31\],9.57
mgmt_buffers.la_data_in_mprj\[38\],9.57
mgmt_buffers.la_data_in_mprj\[44\],9.57
mgmt_buffers.la_data_in_mprj_bar\[20\],9.57
soc.core.VexRiscv._zz_CsrPlugin_csrMapping_readDataInit\[9\],9.57
soc.core.mgmtsoc_value\[21\],9.57
soc.core.storage\[7\]\[0\],9.57
net5,9.57
net218,9.57
net1654,9.57
net2195,9.57
net2433,9.57
_00568_,9.52
_00879_,9.52
_00896_,9.52
_01014_,9.52
_01169_,9.52
_01327_,9.52
_01456_,9.52
_01499_,9.52
_01602_,9.52
_01674_,9.52
_01967_,9.52
_01995_,9.52
_02296_,9.52
_02668_,9.52
_02708_,9.52
_02907_,9.52
_02974_,9.52
_02993_,9.52
_03011_,9.52
_03064_,9.52
_03193_,9.52
_03294_,9.52
_03300_,9.52
_03321_,9.52
_04117_,9.52
_04181_,9.52
_04187_,9.52
_04302_,9.52
_04592_,9.52
_04860_,9.52
_05090_,9.52
_05973_,9.52
_06338_,9.52
_06419_,9.52
_06500_,9.52
_06577_,9.52
_06622_,9.52
_07063_,9.52
_07402_,9.52
_07717_,9.52
_07781_,9.52
_08087_,9.52
_08151_,9.52
_08256_,9.52
_08818_,9.52
_09604_,9.52
_09885_,9.52
_10145_,9.52
_10162_,9.52
_10256_,9.52
_10437_,9.52
_10527_,9.52
_10544_,9.52
_10786_,9.52
_10808_,9.52
_11074_,9.52
_11176_,9.52
_11256_,9.52
_11269_,9.52
_11275_,9.52
_11606_,9.52
_11694_,9.52
_11797_,9.52
_11939_,9.52
_11992_,9.52
_12023_,9.52
_12140_,9.52
_12343_,9.52
_12365_,9.52
_12837_,9.52
_13212_,9.52
_13503_,9.52
_13603_,9.52
_13605_,9.52
_14090_,9.52
_14159_,9.52
_14614_,9.52
_14831_,9.52
_14848_,9.52
_14870_,9.52
_15062_,9.52
_15081_,9.52
_15087_,9.52
_15200_,9.52
_15538_,9.52
_15854_,9.52
_16101_,9.52
_16149_,9.52
_16151_,9.52
_16209_,9.52
_16305_,9.52
_16362_,9.52
_16381_,9.52
mgmt_buffers.la_data_in_enable\[62\],9.52
soc.core.dbg_uart_tx_phase\[27\],9.52
soc.core.mgmtsoc_master_tx_fifo_source_payload_data\[28\],9.52
soc.core.storage\[5\]\[2\],9.52
soc.core.storage_1\[3\]\[3\],9.52
soc.core.storage_1\[3\]\[6\],9.52
net1803,9.52
net2351,9.52
soc.core.uart_pending_re,9.25
_10254_,9.2
_00918_,9.06
_03100_,9.06
_05360_,9.06
_06001_,9.06
_08584_,9.06
_08639_,9.06
_09543_,9.06
_10251_,9.06
_12079_,9.06
_15059_,9.06
_15367_,9.06
_16182_,9.06
_16303_,9.06
_16378_,9.06
_16379_,9.06
mgmt_buffers.la_data_in_mprj_bar\[17\],9.06
soc.core.multiregimpl24_regs0,9.06
soc.core.storage\[14\]\[4\],9.06
soc.core.storage\[15\]\[4\],9.06
_00074_,9.01
_00109_,9.01
_00195_,9.01
_00229_,9.01
_00636_,9.01
_00914_,9.01
_01294_,9.01
_01329_,9.01
_01450_,9.01
_01558_,9.01
_01748_,9.01
_01902_,9.01
_01971_,9.01
_02058_,9.01
_02063_,9.01
_02236_,9.01
_02330_,9.01
_02555_,9.01
_02589_,9.01
_02639_,9.01
_02733_,9.01
_02754_,9.01
_02811_,9.01
_02942_,9.01
_03101_,9.01
_03235_,9.01
_03322_,9.01
_03330_,9.01
_03338_,9.01
_03466_,9.01
_03482_,9.01
_03620_,9.01
_03660_,9.01
_03705_,9.01
_04047_,9.01
_04057_,9.01
_04194_,9.01
_04459_,9.01
_04548_,9.01
_04633_,9.01
_04687_,9.01
_04717_,9.01
_04752_,9.01
_04838_,9.01
_04904_,9.01
_05153_,9.01
_05655_,9.01
_05660_,9.01
_05970_,9.01
_06235_,9.01
_06265_,9.01
_06798_,9.01
_06866_,9.01
_06976_,9.01
_07154_,9.01
_07478_,9.01
_07649_,9.01
_07855_,9.01
_07989_,9.01
_08326_,9.01
_08488_,9.01
_08676_,9.01
_08700_,9.01
_08962_,9.01
_09842_,9.01
_09875_,9.01
_10065_,9.01
_10107_,9.01
_10168_,9.01
_10351_,9.01
_10473_,9.01
_10479_,9.01
_10493_,9.01
_10529_,9.01
_10573_,9.01
_10610_,9.01
_10796_,9.01
_10800_,9.01
_11318_,9.01
_11811_,9.01
_12156_,9.01
_12230_,9.01
_12513_,9.01
_12546_,9.01
_12750_,9.01
_13115_,9.01
_13181_,9.01
_13189_,9.01
_13194_,9.01
_13305_,9.01
_14094_,9.01
_14330_,9.01
_14547_,9.01
_14764_,9.01
_14801_,9.01
_14935_,9.01
_15376_,9.01
_15652_,9.01
_15754_,9.01
_15791_,9.01
_15856_,9.01
_16025_,9.01
_16144_,9.01
_16145_,9.01
_16197_,9.01
_16222_,9.01
_16385_,9.01
gpio_control_in_2\[15\].gpio_oe_override,9.01
gpio_control_in_2\[9\].gpio_oe_override,9.01
mgmt_buffers.la_data_in_mprj\[4\],9.01
mgmt_buffers.la_data_in_mprj\[56\],9.01
pll.ringosc.dstage\[11\].id.trim1b,9.01
soc.core.dbg_uart_rx_phase\[16\],9.01
soc.core.multiregimpl10_regs1,9.01
net61,9.01
net1920,9.01
net2034,9.01
net2247,9.01
net2329,9.01
net2438,9.01
_00080_,8.96
_00527_,8.96
_00567_,8.96
_00707_,8.96
_00741_,8.96
_00771_,8.96
_00968_,8.96
_01009_,8.96
_01052_,8.96
_01081_,8.96
_01477_,8.96
_01523_,8.96
_01531_,8.96
_01681_,8.96
_01980_,8.96
_02029_,8.96
_02476_,8.96
_02595_,8.96
_02669_,8.96
_02765_,8.96
_02912_,8.96
_02934_,8.96
_03080_,8.96
_03114_,8.96
_03255_,8.96
_03347_,8.96
_03352_,8.96
_03366_,8.96
_03447_,8.96
_03471_,8.96
_03596_,8.96
_03661_,8.96
_03786_,8.96
_03863_,8.96
_03970_,8.96
_04027_,8.96
_04378_,8.96
_04620_,8.96
_04707_,8.96
_04905_,8.96
_04954_,8.96
_05504_,8.96
_05701_,8.96
_05820_,8.96
_05861_,8.96
_05978_,8.96
_06025_,8.96
_06182_,8.96
_06193_,8.96
_06202_,8.96
_06272_,8.96
_06310_,8.96
_06341_,8.96
_06377_,8.96
_06383_,8.96
_06397_,8.96
_06491_,8.96
_06497_,8.96
_06759_,8.96
_06797_,8.96
_06815_,8.96
_06823_,8.96
_06899_,8.96
_06918_,8.96
_06927_,8.96
_07054_,8.96
_07126_,8.96
_07149_,8.96
_07413_,8.96
_07419_,8.96
_07724_,8.96
_07756_,8.96
_07905_,8.96
_07907_,8.96
_07960_,8.96
_08021_,8.96
_08139_,8.96
_08249_,8.96
_08268_,8.96
_08354_,8.96
_08489_,8.96
_08609_,8.96
_08863_,8.96
_08887_,8.96
_09289_,8.96
_09296_,8.96
_09408_,8.96
_09409_,8.96
_09430_,8.96
_09711_,8.96
_09815_,8.96
_10039_,8.96
_10095_,8.96
_10355_,8.96
_10486_,8.96
_10543_,8.96
_10813_,8.96
_10816_,8.96
_10966_,8.96
_11066_,8.96
_11236_,8.96
_11245_,8.96
_11363_,8.96
_11727_,8.96
_11926_,8.96
_11948_,8.96
_11972_,8.96
_12084_,8.96
_12147_,8.96
_12157_,8.96
_12171_,8.96
_12191_,8.96
_12209_,8.96
_12410_,8.96
_12479_,8.96
_12522_,8.96
_12536_,8.96
_12868_,8.96
_12962_,8.96
_13111_,8.96
_13135_,8.96
_13214_,8.96
_13252_,8.96
_13426_,8.96
_13447_,8.96
_13588_,8.96
_13770_,8.96
_13857_,8.96
_14005_,8.96
_14126_,8.96
_14441_,8.96
_14495_,8.96
_14578_,8.96
_14862_,8.96
_14872_,8.96
_14986_,8.96
_15166_,8.96
_15201_,8.96
_15389_,8.96
_15425_,8.96
_15431_,8.96
_15435_,8.96
_15526_,8.96
_15926_,8.96
_15969_,8.96
_15995_,8.96
_16049_,8.96
_16143_,8.96
_16164_,8.96
_16185_,8.96
_16291_,8.96
pll.ringosc.dstage\[5\].id.trim1b,8.96
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[4\]\[6\],8.96
soc.core.dbg_uart_rx_phase\[14\],8.96
soc.core.dbg_uart_rx_phase\[19\],8.96
soc.core.dbg_uart_tx_phase\[4\],8.96
soc.core.multiregimpl14_regs1,8.96
soc.core.multiregimpl28_regs0,8.96
soc.core.multiregimpl34_regs1,8.96
net1220,8.96
clknet_leaf_838_clock_ctrl.core_clk,8.96
net1812,8.82
net1813,8.82
_00663_,8.5
_02002_,8.5
_03426_,8.5
_10244_,8.5
_12422_,8.5
_12824_,8.5
_14640_,8.5
_14770_,8.5
_15935_,8.5
_16176_,8.5
gpio_control_bidir_1\[0\].gpio_outen,8.5
gpio_control_in_1\[4\].gpio_oe_override,8.5
mgmt_buffers.la_data_in_enable\[6\],8.5
soc.core.dbg_uart_rx_phase\[27\],8.5
_00123_,8.45
_00546_,8.45
_00631_,8.45
_00656_,8.45
_00976_,8.45
_00980_,8.45
_01166_,8.45
_01190_,8.45
_01322_,8.45
_01331_,8.45
_01413_,8.45
_01455_,8.45
_01503_,8.45
_01782_,8.45
_01826_,8.45
_01868_,8.45
_02230_,8.45
_02253_,8.45
_02367_,8.45
_02383_,8.45
_02400_,8.45
_02586_,8.45
_02673_,8.45
_02851_,8.45
_02887_,8.45
_02939_,8.45
_02988_,8.45
_03062_,8.45
_03196_,8.45
_03377_,8.45
_03493_,8.45
_03497_,8.45
_03613_,8.45
_04072_,8.45
_04106_,8.45
_04244_,8.45
_04320_,8.45
_04332_,8.45
_04351_,8.45
_04426_,8.45
_04435_,8.45
_04500_,8.45
_04541_,8.45
_04551_,8.45
_04623_,8.45
_04649_,8.45
_04872_,8.45
_05068_,8.45
_05667_,8.45
_06200_,8.45
_06267_,8.45
_06396_,8.45
_06627_,8.45
_06882_,8.45
_06947_,8.45
_07075_,8.45
_07197_,8.45
_07238_,8.45
_07592_,8.45
_07776_,8.45
_07880_,8.45
_08004_,8.45
_08164_,8.45
_08689_,8.45
_08699_,8.45
_10283_,8.45
_10795_,8.45
_10801_,8.45
_10846_,8.45
_11033_,8.45
_11081_,8.45
_11141_,8.45
_11356_,8.45
_11490_,8.45
_11661_,8.45
_11663_,8.45
_11933_,8.45
_12387_,8.45
_12392_,8.45
_12517_,8.45
_12703_,8.45
_13103_,8.45
_13126_,8.45
_13589_,8.45
_14157_,8.45
_14302_,8.45
_14365_,8.45
_14425_,8.45
_14461_,8.45
_14549_,8.45
_14939_,8.45
_15129_,8.45
_15279_,8.45
_15486_,8.45
_15701_,8.45
_16193_,8.45
_16254_,8.45
gpio_control_bidir_1\[0\].gpio_pulldown_sel,8.45
net1832,8.45
net1843,8.45
mgmt_buffers.la_data_in_mprj_bar\[25\],8.45
pll.ringosc.dstage\[10\].id.trim0b,8.45
soc.core.multiregimpl55_regs0,8.45
soc.core.uart_tx_trigger_d,8.45
net68,8.45
net293,8.45
net2201,8.45
net2348,8.45
_00105_,8.4
_00148_,8.4
_00723_,8.4
_00750_,8.4
_00895_,8.4
_00900_,8.4
_01062_,8.4
_01115_,8.4
_01170_,8.4
_01230_,8.4
_01262_,8.4
_01419_,8.4
_01422_,8.4
_01429_,8.4
_01568_,8.4
_01625_,8.4
_01798_,8.4
_01809_,8.4
_01862_,8.4
_01875_,8.4
_01926_,8.4
_02023_,8.4
_02043_,8.4
_02114_,8.4
_02256_,8.4
_02469_,8.4
_02539_,8.4
_02548_,8.4
